Gene_ID,ODB7_OG_ID
TC006411,EOG78HFSZ
TC015355,EOG78HFT3
TC015439,EOG78HFT4
TC001111,EOG78HFT5
TC004427,EOG78HFTD
TC008446,EOG78HFTD
TC010182,EOG78HFTH
TC014292,EOG78HFTK
TC013194,EOG78HFTN
TC001673,EOG78HFTR
TC002084,EOG78HFTS
TC012812,EOG78HFTT
TC008542,EOG78HFV6
TC007457,EOG78HFV7
TC006524,EOG78HFV8
TC008862,EOG78HFVJ
TC001141,EOG78HFVP
TC005830,EOG78MB0X
TC013627,EOG78MB0Z
TC016087,EOG78MB13
TC010479,EOG78MB15
TC000032,EOG78MB16
TC006902,EOG78MB16
TC006903,EOG78MB16
TC005306,EOG78MB17
TC003425,EOG78MB19
TC007190,EOG78MB1C
TC014785,EOG78MB1D
TC012448,EOG78MB1G
TC009491,EOG78MB1H
TC030549,EOG78MB1J
TC014493,EOG78MB1N
TC014513,EOG78MB1P
TC011516,EOG78MB1R
TC002293,EOG78MB1T
TC008615,EOG78MB1V
TC012561,EOG78MB1W
TC007458,EOG78MB23
TC012449,EOG78MB25
TC007787,EOG78MB2B
TC007788,EOG78MB2B
TC007789,EOG78MB2B
TC005815,EOG78MB2C
TC012695,EOG78MB2G
TC012696,EOG78MB2G
TC006890,EOG78MB2K
TC014699,EOG78MB2M
TC005295,EOG78MB30
TC007989,EOG78MB35
TC007132,EOG78MB3G
TC015855,EOG78MB3J
TC003601,EOG78MB3K
TC001528,EOG78MB3N
TC008756,EOG78MB3P
TC006125,EOG78MB3S
TC002962,EOG78Q67S
TC014768,EOG78Q67V
TC014769,EOG78Q67V
TC008820,EOG78Q67X
TC005701,EOG78Q67Z
TC004619,EOG78Q682
TC002398,EOG78Q687
TC008142,EOG78Q689
TC003503,EOG78Q68B
TC009127,EOG78Q68C
TC009575,EOG78Q68C
TC011817,EOG78Q68F
TC004858,EOG78Q68K
TC000237,EOG78Q68N
TC003616,EOG78Q68Q
TC003617,EOG78Q68Q
TC011967,EOG78Q68R
TC003860,EOG78Q68S
TC003861,EOG78Q68S
TC003862,EOG78Q68S
TC007259,EOG78Q68T
TC009595,EOG78Q68X
TC000930,EOG78Q690
TC009203,EOG78Q693
TC006952,EOG78Q694
TC005229,EOG78Q695
TC001352,EOG78Q69B
TC004931,EOG78Q69D
TC007659,EOG78Q69F
TC000768,EOG78Q69J
TC014808,EOG78Q69M
TC010677,EOG78Q69P
TC006901,EOG78Q69Q
TC000039,EOG78Q69W
TC011588,EOG78Q6BF
TC005924,EOG78T2GT
TC005249,EOG78T2GW
TC005250,EOG78T2GW
TC007848,EOG78T2GW
TC007362,EOG78T2GX
TC007363,EOG78T2GX
TC015610,EOG78T2GZ
TC009561,EOG78T2H0
TC006035,EOG78T2H1
TC004679,EOG78T2H4
TC015333,EOG78T2H6
TC004527,EOG78T2H7
TC008675,EOG78T2H8
TC010152,EOG78T2H8
TC001555,EOG78T2H9
TC014721,EOG78T2HC
TC001100,EOG78T2HD
TC000406,EOG78T2HF
TC003448,EOG78T2HH
TC004918,EOG78T2HQ
TC013319,EOG78T2HR
TC014488,EOG78T2HR
TC012992,EOG78T2HW
TC000181,EOG78T2HX
TC009710,EOG78T2J4
TC013911,EOG78T2J7
TC010837,EOG78T2J8
TC008069,EOG78T2JB
TC000514,EOG78T2JF
TC009895,EOG78T2JR
TC000184,EOG78T2K2
TC000293,EOG78T2M7
TC007957,EOG78T2M7
TC001688,EOG78T2N0
TC003544,EOG78WXQS
TC002959,EOG78WXQT
TC004953,EOG78WXQV
TC001976,EOG78WXQW
TC014179,EOG78WXQX
TC011292,EOG78WXR1
TC012845,EOG78WXR3
TC011528,EOG78WXR6
TC009821,EOG78WXR7
TC007439,EOG78WXR8
TC012125,EOG78WXRB
TC003216,EOG78WXRC
TC000427,EOG78WXRF
TC008657,EOG78WXRG
TC008391,EOG78WXRN
TC001316,EOG78WXRQ
TC008697,EOG78WXRX
TC011080,EOG78WXRZ
TC003028,EOG78WXS0
TC008899,EOG78WXS4
TC004556,EOG78WXS5
TC011604,EOG78WXSC
TC014198,EOG78WXSF
TC015810,EOG78WXSN
TC010133,EOG78WXSR
TC000206,EOG78WXSX
TC008153,EOG78WXT0
TC000553,EOG78WXT1
TC000554,EOG78WXT1
TC000555,EOG78WXT1
TC008672,EOG78WXT6
TC000338,EOG78WXTB
TC003575,EOG78WXTH
TC016013,EOG78WXTJ
TC001796,EOG78WXVQ
TC016178,EOG78WXVQ
TC004641,EOG790SZP
TC014111,EOG790SZS
TC012279,EOG790SZT
TC000088,EOG790SZV
TC004756,EOG790SZX
TC004245,EOG790SZZ
TC015441,EOG790SZZ
TC015663,EOG790T00
TC002947,EOG790T01
TC000087,EOG790T03
TC003915,EOG790T03
TC006520,EOG790T09
TC006521,EOG790T09
TC008297,EOG790T0B
TC007250,EOG790T0C
TC012609,EOG790T0F
TC003320,EOG790T0G
TC002934,EOG790T0H
TC009498,EOG790T0K
TC016220,EOG790T0K
TC011549,EOG790T0M
TC007510,EOG790T0N
TC012494,EOG790T0S
TC009556,EOG790T0W
TC012246,EOG790T0X
TC010990,EOG790T0Z
TC005498,EOG790T10
TC013840,EOG790T18
TC013303,EOG790T1B
TC015386,EOG790T1C
TC002459,EOG790T1K
TC002460,EOG790T1K
TC010316,EOG790T1M
TC001322,EOG790T1Q
TC030695,EOG790T1S
TC002672,EOG790T24
TC007356,EOG790T2C
TC015177,EOG793P6K
TC015178,EOG793P6K
TC008477,EOG793P6M
TC012545,EOG793P6P
TC012367,EOG793P6Q
TC013574,EOG793P6R
TC015021,EOG793P6V
TC014797,EOG793P6W
TC000167,EOG793P70
TC010006,EOG793P71
TC007348,EOG793P72
TC009389,EOG793P73
TC013744,EOG793P74
TC003020,EOG793P75
TC000675,EOG793P7F
TC001136,EOG793P7J
TC001137,EOG793P7J
TC001138,EOG793P7J
TC010952,EOG793P7M
TC011569,EOG793P7R
TC005471,EOG793P7T
TC030601,EOG793P7V
TC014509,EOG793P7W
TC004794,EOG793P86
TC009054,EOG793P89
TC011322,EOG793P8B
TC001785,EOG793P8C
TC002735,EOG793P8C
TC004247,EOG793P8C
TC004600,EOG793P8C
TC005041,EOG793P8C
TC010980,EOG793P8C
TC011497,EOG793P8C
TC016145,EOG793P8C
TC014259,EOG793P8F
TC004936,EOG793P8G
TC014709,EOG793P8J
TC004782,EOG793P8P
TC003910,EOG793P8R
TC002987,EOG793P8V
TC006845,EOG796JFG
TC004683,EOG796JFH
TC012484,EOG796JFJ
TC000020,EOG796JFM
TC006300,EOG796JFM
TC006301,EOG796JFM
TC009845,EOG796JFR
TC015805,EOG796JFS
TC005167,EOG796JFT
TC011354,EOG796JFV
TC016226,EOG796JFW
TC006458,EOG796JFZ
TC015607,EOG796JG0
TC011520,EOG796JG1
TC003210,EOG796JG2
TC014309,EOG796JG8
TC011620,EOG796JGB
TC008871,EOG796JGH
TC009970,EOG796JGH
TC009924,EOG796JGJ
TC015502,EOG796JGK
TC001112,EOG796JGM
TC001774,EOG796JGQ
TC001150,EOG796JGS
TC011936,EOG796JGS
TC000462,EOG796JH1
TC030665,EOG796JH2
TC015175,EOG796JH5
TC000630,EOG796JH9
TC003205,EOG796JHD
TC001017,EOG796JHG
TC002228,EOG796JHJ
TC012396,EOG796JHT
TC010387,EOG796JKJ
TC030234,EOG796JKM
TC012863,EOG799DPG
TC007276,EOG799DPJ
TC006108,EOG799DPN
TC012277,EOG799DPP
TC008497,EOG799DPQ
TC008500,EOG799DPQ
TC009945,EOG799DPQ
TC014673,EOG799DPR
TC014119,EOG799DPS
TC009163,EOG799DPT
TC007563,EOG799DPV
TC001292,EOG799DPW
TC002734,EOG799DQ0
TC005482,EOG799DQ1
TC006527,EOG799DQ2
TC013982,EOG799DQ3
TC013870,EOG799DQ5
TC005596,EOG799DQC
TC003588,EOG799DQG
TC006814,EOG799DQH
TC006779,EOG799DQP
TC000962,EOG799DQQ
TC005650,EOG799DQV
TC015098,EOG799DQV
TC030657,EOG799DQX
TC013835,EOG799DQZ
TC004355,EOG799DR0
TC030675,EOG799DR2
TC009984,EOG799DR3
TC015221,EOG799DR4
TC003131,EOG799DR6
TC013700,EOG799DR6
TC004923,EOG799DR8
TC005524,EOG799DRF
TC003255,EOG799DRH
TC001482,EOG799DS0
TC001728,EOG799DS0
TC005015,EOG799DS0
TC007003,EOG799DS0
TC010280,EOG799DS0
TC012971,EOG799DS0
TC016188,EOG799DS0
TC015121,EOG799DS2
TC010435,EOG799DSC
TC011394,EOG79D8XC
TC010431,EOG79D8XD
TC007086,EOG79D8XF
TC001321,EOG79D8XG
TC013028,EOG79D8XH
TC010878,EOG79D8XJ
TC006252,EOG79D8XK
TC009766,EOG79D8XM
TC013542,EOG79D8XN
TC008530,EOG79D8XQ
TC003129,EOG79D8XR
TC004970,EOG79D8XS
TC011201,EOG79D8XT
TC004416,EOG79D8XV
TC004522,EOG79D8XX
TC004873,EOG79D8XX
TC011519,EOG79D8XZ
TC013451,EOG79D8Z5
TC007710,EOG79D8Z8
TC013314,EOG79D8ZB
TC015858,EOG79D8ZF
TC002721,EOG79D8ZH
TC003368,EOG79D8ZH
TC003369,EOG79D8ZH
TC009412,EOG79D8ZH
TC010423,EOG79D8ZH
TC012495,EOG79D8ZH
TC012497,EOG79D8ZH
TC012498,EOG79D8ZH
TC012499,EOG79D8ZH
TC012500,EOG79D8ZH
TC012501,EOG79D8ZH
TC012502,EOG79D8ZH
TC012503,EOG79D8ZH
TC012504,EOG79D8ZH
TC012662,EOG79D8ZH
TC013679,EOG79D8ZH
TC013680,EOG79D8ZH
TC013681,EOG79D8ZH
TC013772,EOG79D8ZH
TC013773,EOG79D8ZH
TC014125,EOG79D8ZH
TC014641,EOG79D8ZH
TC015992,EOG79D8ZH
TC030680,EOG79D8ZK
TC030703,EOG79D8ZP
TC009345,EOG79D8ZX
TC013403,EOG79D8ZZ
TC013561,EOG79D8ZZ
TC013562,EOG79D8ZZ
TC014248,EOG79D8ZZ
TC001405,EOG79D901
TC001428,EOG79D901
TC001735,EOG79D901
TC004412,EOG79D901
TC016130,EOG79D901
TC008389,EOG79D904
TC007603,EOG79D908
TC015969,EOG79D90R
TC008706,EOG79D90X
TC009074,EOG79D90X
TC012558,EOG79D90Z
TC012560,EOG79D90Z
TC000717,EOG79D913
TC002110,EOG79D913
TC014526,EOG79D915
TC011028,EOG79H55C
TC015468,EOG79H55C
TC008921,EOG79H55J
TC008326,EOG79H55K
TC002133,EOG79H55M
TC011167,EOG79H55Q
TC013724,EOG79H55Q
TC002069,EOG79H55R
TC000583,EOG79H55T
TC004664,EOG79H55W
TC013328,EOG79H55Z
TC030677,EOG79H560
TC002747,EOG79H565
TC002748,EOG79H565
TC003642,EOG79H566
TC010076,EOG79H568
TC000380,EOG79H56B
TC002246,EOG79H56C
TC015005,EOG79H56D
TC015006,EOG79H56D
TC015009,EOG79H56D
TC015010,EOG79H56D
TC008177,EOG79H56F
TC015956,EOG79H56G
TC007492,EOG79H56K
TC015301,EOG79H56P
TC005468,EOG79H56R
TC005469,EOG79H56R
TC015620,EOG79H56R
TC030666,EOG79H571
TC012429,EOG79H573
TC011155,EOG79M1D6
TC011100,EOG79M1D7
TC009455,EOG79M1D8
TC015405,EOG79M1DB
TC015984,EOG79M1DB
TC001039,EOG79M1DC
TC009901,EOG79M1DG
TC007479,EOG79M1DH
TC007982,EOG79M1DM
TC013907,EOG79M1DP
TC000388,EOG79M1DQ
TC001458,EOG79M1DR
TC007279,EOG79M1DR
TC006726,EOG79M1DT
TC001383,EOG79M1DV
TC006231,EOG79M1DW
TC006232,EOG79M1DW
TC008924,EOG79M1DX
TC001602,EOG79M1DZ
TC010592,EOG79M1DZ
TC001245,EOG79M1F0
TC009772,EOG79M1F0
TC003447,EOG79M1F3
TC008669,EOG79M1F4
TC030613,EOG79M1F6
TC007691,EOG79M1F7
TC001007,EOG79M1F8
TC013336,EOG79M1F9
TC012358,EOG79M1FD
TC013389,EOG79M1FH
TC015224,EOG79M1FH
TC004370,EOG79M1FJ
TC004149,EOG79M1FM
TC008974,EOG79M1FQ
TC006900,EOG79M1FX
TC007119,EOG79M1G1
TC011881,EOG79M1G2
TC011882,EOG79M1G2
TC006105,EOG79M1G3
TC015304,EOG79M1G7
TC011510,EOG79M1GJ
TC001361,EOG79M1GK
TC016082,EOG79M1GS
TC006996,EOG79M1H0
TC004592,EOG79PWN6
TC005512,EOG79PWN8
TC010852,EOG79PWNB
TC009111,EOG79PWNC
TC012567,EOG79PWNF
TC030580,EOG79PWNF
TC013885,EOG79PWNH
TC004356,EOG79PWNJ
TC030106,EOG79PWNM
TC030107,EOG79PWNM
TC030108,EOG79PWNM
TC030109,EOG79PWNM
TC030110,EOG79PWNM
TC030111,EOG79PWNM
TC030112,EOG79PWNM
TC030113,EOG79PWNM
TC030114,EOG79PWNM
TC030115,EOG79PWNM
TC030116,EOG79PWNM
TC030117,EOG79PWNM
TC030118,EOG79PWNM
TC030119,EOG79PWNM
TC030120,EOG79PWNM
TC002991,EOG79PWNP
TC003373,EOG79PWNR
TC015260,EOG79PWNV
TC013062,EOG79PWP0
TC009622,EOG79PWP4
TC005406,EOG79PWP6
TC014319,EOG79PWP7
TC015246,EOG79PWP9
TC004060,EOG79PWPH
TC012094,EOG79PWPW
TC007588,EOG79PWPZ
TC010493,EOG79PWQD
TC010494,EOG79PWQD
TC010648,EOG79PWQP
TC004591,EOG79SRW3
TC011073,EOG79SRW4
TC008673,EOG79SRW8
TC007248,EOG79SRWC
TC014016,EOG79SRWF
TC000350,EOG79SRWJ
TC003492,EOG79SRWK
TC012506,EOG79SRWN
TC000585,EOG79SRWP
TC015811,EOG79SRWR
TC000578,EOG79SRWS
TC007007,EOG79SRWS
TC008516,EOG79SRWS
TC003709,EOG79SRWT
TC013776,EOG79SRWT
TC015040,EOG79SRWT
TC006627,EOG79SRWX
TC014984,EOG79SRWX
TC006992,EOG79SRX7
TC000767,EOG79SRX9
TC001762,EOG79SRXC
TC013324,EOG79SRXD
TC003403,EOG79SRXF
TC006036,EOG79SRXK
TC004041,EOG79SRXR
TC006831,EOG79SRXR
TC012436,EOG79SRXS
TC012785,EOG79SRXV
TC014761,EOG79SRZ0
TC008442,EOG79SRZ1
TC001451,EOG79SRZ5
TC004066,EOG79SRZ7
TC012084,EOG79SRZB
TC008451,EOG79SRZG
TC011237,EOG79SRZK
TC006310,EOG79WN41
TC006311,EOG79WN41
TC009123,EOG79WN43
TC011838,EOG79WN44
TC011839,EOG79WN44
TC002447,EOG79WN46
TC009344,EOG79WN48
TC002312,EOG79WN4G
TC005909,EOG79WN4H
TC009039,EOG79WN4J
TC003528,EOG79WN4K
TC001706,EOG79WN4M
TC008507,EOG79WN4Q
TC015293,EOG79WN4R
TC011536,EOG79WN4S
TC011180,EOG79WN4V
TC015295,EOG79WN4V
TC015296,EOG79WN4V
TC030230,EOG79WN4X
TC003149,EOG79WN4Z
TC008623,EOG79WN54
TC010992,EOG79WN55
TC014225,EOG79WN58
TC008695,EOG79WN5C
TC003621,EOG79WN5G
TC014114,EOG79WN62
TC014115,EOG79WN62
TC001689,EOG79WN76
TC001821,EOG79WN76
TC002267,EOG79WN76
TC002640,EOG79WN76
TC004249,EOG79WN76
TC010314,EOG79WN76
TC016117,EOG79WN76
TC009810,EOG79WN84
TC002876,EOG7B0HC0
TC013946,EOG7B0HC2
TC007157,EOG7B0HC3
TC002432,EOG7B0HC4
TC000187,EOG7B0HC7
TC005562,EOG7B0HC8
TC015425,EOG7B0HCB
TC001763,EOG7B0HCC
TC004612,EOG7B0HCD
TC004381,EOG7B0HCG
TC004662,EOG7B0HCJ
TC004854,EOG7B0HCJ
TC005893,EOG7B0HCK
TC007162,EOG7B0HCM
TC005649,EOG7B0HCW
TC012166,EOG7B0HCX
TC009165,EOG7B0HCZ
TC007572,EOG7B0HD0
TC014783,EOG7B0HD1
TC000482,EOG7B0HD3
TC014026,EOG7B0HD4
TC011223,EOG7B0HDB
TC011118,EOG7B0HDH
TC000734,EOG7B0HDJ
TC030668,EOG7B0HDK
TC000231,EOG7B0HDN
TC002269,EOG7B0HDR
TC001893,EOG7B0HF2
TC010457,EOG7B0HFS
TC000837,EOG7B0HGD
TC002032,EOG7B0HH4
TC030691,EOG7B3CKV
TC015680,EOG7B3CKZ
TC013922,EOG7B3CM1
TC014287,EOG7B3CM2
TC005799,EOG7B3CM3
TC000182,EOG7B3CM4
TC003434,EOG7B3CM5
TC003092,EOG7B3CM6
TC009082,EOG7B3CM7
TC015574,EOG7B3CM8
TC016285,EOG7B3CM8
TC016286,EOG7B3CM8
TC000440,EOG7B3CMC
TC012735,EOG7B3CMF
TC013385,EOG7B3CMG
TC003219,EOG7B3CMK
TC006210,EOG7B3CMM
TC004371,EOG7B3CMS
TC006986,EOG7B3CMT
TC013971,EOG7B3CMT
TC008754,EOG7B3CMW
TC001568,EOG7B3CN0
TC013200,EOG7B3CN2
TC012810,EOG7B3CN3
TC007703,EOG7B3CN4
TC012213,EOG7B3CN6
TC002915,EOG7B3CN9
TC001887,EOG7B3CNF
TC003248,EOG7B3CNG
TC015181,EOG7B3CNP
TC011234,EOG7B3CNQ
TC006599,EOG7B3CNZ
TC007871,EOG7B3CP1
TC006518,EOG7B3CP4
TC002059,EOG7B3CP7
TC006383,EOG7B3CPD
TC000639,EOG7B3CR1
TC014081,EOG7B67TS
TC011255,EOG7B67TT
TC013667,EOG7B67TX
TC005236,EOG7B67TZ
TC005238,EOG7B67TZ
TC002340,EOG7B67V0
TC011021,EOG7B67V1
TC002932,EOG7B67V2
TC011997,EOG7B67V3
TC010062,EOG7B67V6
TC010320,EOG7B67V7
TC008961,EOG7B67V8
TC009370,EOG7B67VB
TC013242,EOG7B67VC
TC010916,EOG7B67VF
TC005801,EOG7B67VJ
TC015659,EOG7B67VK
TC011780,EOG7B67VN
TC013003,EOG7B67VP
TC005718,EOG7B67VQ
TC009225,EOG7B67VR
TC009907,EOG7B67VS
TC006236,EOG7B67W0
TC008261,EOG7B67W1
TC001192,EOG7B67W3
TC009749,EOG7B67W4
TC009750,EOG7B67W4
TC015819,EOG7B67W6
TC005595,EOG7B67W7
TC011460,EOG7B67W8
TC007221,EOG7B67WC
TC011621,EOG7B67WF
TC005307,EOG7B67WH
TC015248,EOG7B67WV
TC010535,EOG7B67WX
TC003161,EOG7B67X5
TC013800,EOG7B67ZV
TC002882,EOG7B942W
TC002883,EOG7B942W
TC003560,EOG7B942W
TC003000,EOG7B942X
TC002088,EOG7B942Z
TC000571,EOG7B9430
TC011686,EOG7B9431
TC005315,EOG7B9433
TC007912,EOG7B9434
TC006661,EOG7B9437
TC006822,EOG7B9439
TC006823,EOG7B9439
TC015135,EOG7B943F
TC004297,EOG7B943G
TC003829,EOG7B943J
TC001806,EOG7B943N
TC015885,EOG7B943N
TC015886,EOG7B943N
TC014145,EOG7B943P
TC004718,EOG7B943R
TC015981,EOG7B943T
TC006938,EOG7B943W
TC006939,EOG7B943W
TC016273,EOG7B943X
TC000540,EOG7B943Z
TC014957,EOG7B9440
TC000100,EOG7B9441
TC004056,EOG7B9448
TC010842,EOG7B944B
TC004434,EOG7B944G
TC007496,EOG7B944H
TC013031,EOG7B944J
TC003169,EOG7B944V
TC009278,EOG7B944X
TC011031,EOG7B944Z
TC011949,EOG7B9454
TC012916,EOG7B9457
TC014582,EOG7B9458
TC001765,EOG7BD09N
TC004901,EOG7BD09P
TC000591,EOG7BD09Q
TC003079,EOG7BD09S
TC007466,EOG7BD09V
TC012552,EOG7BD09X
TC010198,EOG7BD0B1
TC013034,EOG7BD0B3
TC007022,EOG7BD0B4
TC014691,EOG7BD0B7
TC007779,EOG7BD0B8
TC007999,EOG7BD0B9
TC009675,EOG7BD0B9
TC016062,EOG7BD0BJ
TC015815,EOG7BD0BN
TC001099,EOG7BD0BP
TC009138,EOG7BD0BS
TC000146,EOG7BD0BV
TC001484,EOG7BD0BV
TC001800,EOG7BD0BV
TC004135,EOG7BD0BV
TC004189,EOG7BD0BV
TC004269,EOG7BD0BV
TC006925,EOG7BD0BV
TC006932,EOG7BD0BV
TC008524,EOG7BD0BV
TC010296,EOG7BD0BV
TC010684,EOG7BD0BV
TC010712,EOG7BD0BV
TC010713,EOG7BD0BV
TC010973,EOG7BD0BV
TC014843,EOG7BD0BV
TC016139,EOG7BD0BV
TC016155,EOG7BD0BV
TC016180,EOG7BD0BV
TC002642,EOG7BD0BW
TC016129,EOG7BD0BW
TC003673,EOG7BD0BX
TC006818,EOG7BD0BZ
TC000065,EOG7BD0C6
TC009226,EOG7BD0C8
TC004460,EOG7BD0CM
TC015754,EOG7BD0CN
TC011185,EOG7BD0CP
TC008316,EOG7BD0CR
TC005971,EOG7BD0DC
TC008035,EOG7BGVJN
TC016367,EOG7BGVJR
TC004153,EOG7BGVJS
TC015174,EOG7BGVJT
TC009528,EOG7BGVJV
TC009727,EOG7BGVJW
TC011300,EOG7BGVJX
TC015746,EOG7BGVJX
TC004826,EOG7BGVJZ
TC005572,EOG7BGVK0
TC003066,EOG7BGVK1
TC003067,EOG7BGVK1
TC006555,EOG7BGVK3
TC008535,EOG7BGVK6
TC016320,EOG7BGVK9
TC013020,EOG7BGVKB
TC013083,EOG7BGVKC
TC009914,EOG7BGVKD
TC030747,EOG7BGVKH
TC005002,EOG7BGVKJ
TC010339,EOG7BGVKJ
TC004531,EOG7BGVKQ
TC004852,EOG7BGVKQ
TC004853,EOG7BGVKQ
TC008975,EOG7BGVKQ
TC009223,EOG7BGVKQ
TC014767,EOG7BGVKT
TC011921,EOG7BGVKW
TC005845,EOG7BGVKX
TC013555,EOG7BGVKZ
TC004946,EOG7BGVM0
TC013229,EOG7BGVM1
TC014285,EOG7BGVM7
TC009619,EOG7BGVM9
TC000795,EOG7BGVMD
TC009422,EOG7BGVMF
TC000853,EOG7BGVMM
TC011436,EOG7BGVMP
TC004236,EOG7BGVMR
TC002690,EOG7BGVN5
TC002322,EOG7BGVNB
TC007451,EOG7BGVNH
TC010805,EOG7BKQSK
TC004697,EOG7BKQSR
TC003133,EOG7BKQSS
TC009753,EOG7BKQSS
TC013689,EOG7BKQST
TC002431,EOG7BKQSV
TC011090,EOG7BKQSX
TC011385,EOG7BKQSX
TC004394,EOG7BKQSZ
TC013748,EOG7BKQT2
TC009383,EOG7BKQT3
TC004402,EOG7BKQT6
TC010196,EOG7BKQT7
TC015245,EOG7BKQT8
TC006129,EOG7BKQT9
TC002260,EOG7BKQTD
TC013861,EOG7BKQTF
TC007767,EOG7BKQTG
TC016044,EOG7BKQTQ
TC006496,EOG7BKQTR
TC000841,EOG7BKQTS
TC000069,EOG7BKQTT
TC030577,EOG7BKQTV
TC012562,EOG7BKQTX
TC005780,EOG7BKQTZ
TC003480,EOG7BKQV0
TC000872,EOG7BKQV1
TC014714,EOG7BKQV4
TC016381,EOG7BKQVF
TC007483,EOG7BKQVZ
TC001097,EOG7BKQW1
TC007862,EOG7BKQW6
TC005239,EOG7BKQWP
TC010285,EOG7BKQWP
TC030701,EOG7BPM1F
TC005355,EOG7BPM1G
TC030617,EOG7BPM1J
TC015481,EOG7BPM1K
TC014955,EOG7BPM1M
TC000642,EOG7BPM1N
TC013252,EOG7BPM1Z
TC007446,EOG7BPM20
TC012306,EOG7BPM24
TC007578,EOG7BPM27
TC011064,EOG7BPM29
TC012187,EOG7BPM2D
TC012188,EOG7BPM2D
TC012276,EOG7BPM2D
TC013045,EOG7BPM2D
TC013046,EOG7BPM2D
TC013047,EOG7BPM2D
TC013048,EOG7BPM2D
TC013049,EOG7BPM2D
TC013050,EOG7BPM2D
TC004825,EOG7BPM2G
TC004846,EOG7BPM2H
TC001365,EOG7BPM2N
TC007853,EOG7BPM2P
TC009754,EOG7BPM2Q
TC030242,EOG7BPM2T
TC030244,EOG7BPM2T
TC003137,EOG7BPM2V
TC003798,EOG7BPM36
TC004909,EOG7BPM38
TC001048,EOG7BPM3G
TC002165,EOG7BPM3K
TC007557,EOG7BPM3K
TC010946,EOG7BPM3K
TC014099,EOG7BPM3K
TC015351,EOG7BPM3K
TC015446,EOG7BPM3K
TC003648,EOG7BPM3S
TC005813,EOG7BPM3V
TC011429,EOG7BPM41
TC004094,EOG7BPM47
TC011272,EOG7BPM47
TC012950,EOG7BPM47
TC013587,EOG7BSG8B
TC005164,EOG7BSG8C
TC015049,EOG7BSG8D
TC000689,EOG7BSG8H
TC001240,EOG7BSG8K
TC015419,EOG7BSG8M
TC001229,EOG7BSG8R
TC001230,EOG7BSG8R
TC009381,EOG7BSG8S
TC015640,EOG7BSG8T
TC005582,EOG7BSG8X
TC008700,EOG7BSG8Z
TC008405,EOG7BSG92
TC013887,EOG7BSG93
TC013264,EOG7BSG94
TC001465,EOG7BSG96
TC012467,EOG7BSG97
TC014329,EOG7BSG98
TC007365,EOG7BSG99
TC007366,EOG7BSG99
TC001209,EOG7BSG9B
TC003909,EOG7BSG9D
TC011988,EOG7BSG9F
TC007773,EOG7BSG9H
TC006362,EOG7BSG9K
TC011539,EOG7BSG9Q
TC002055,EOG7BSG9S
TC001450,EOG7BSGB5
TC001478,EOG7BSGB7
TC012511,EOG7BSGBD
TC000131,EOG7BSGBH
TC001485,EOG7BSGBM
TC001692,EOG7BSGBM
TC001839,EOG7BSGBM
TC002200,EOG7BSGBM
TC004168,EOG7BSGBM
TC005146,EOG7BSGBM
TC010692,EOG7BSGBM
TC014839,EOG7BSGBM
TC013677,EOG7BSGBS
TC030554,EOG7BSGBV
TC014560,EOG7BWBHD
TC001102,EOG7BWBHF
TC014283,EOG7BWBHH
TC008693,EOG7BWBHJ
TC000042,EOG7BWBHK
TC011641,EOG7BWBHN
TC014160,EOG7BWBHS
TC000505,EOG7BWBHT
TC000963,EOG7BWBHT
TC014465,EOG7BWBHT
TC002468,EOG7BWBHX
TC013704,EOG7BWBJ0
TC010661,EOG7BWBJ2
TC003328,EOG7BWBJ3
TC015057,EOG7BWBJ5
TC015913,EOG7BWBJ6
TC000811,EOG7BWBJ7
TC000812,EOG7BWBJ7
TC010046,EOG7BWBJB
TC000434,EOG7BWBJK
TC012071,EOG7BWBJM
TC012375,EOG7BWBJP
TC002366,EOG7BWBJT
TC015478,EOG7BWBJX
TC015479,EOG7BWBJX
TC001055,EOG7BWBK1
TC001661,EOG7BWBK1
TC001662,EOG7BWBK1
TC002019,EOG7BWBK1
TC002834,EOG7BWBK1
TC005281,EOG7BWBK1
TC008580,EOG7BWBK1
TC011496,EOG7BWBK1
TC016032,EOG7BWBK1
TC016402,EOG7BWBK1
TC004610,EOG7BWBK5
TC007931,EOG7BWBK7
TC001030,EOG7BWBKC
TC001031,EOG7BWBKC
TC005486,EOG7BWBKF
TC003168,EOG7BWBKQ
TC030467,EOG7C06R7
TC001933,EOG7C06R8
TC003200,EOG7C06R9
TC004237,EOG7C06RB
TC015110,EOG7C06RD
TC007385,EOG7C06RF
TC009604,EOG7C06RJ
TC008315,EOG7C06RM
TC011124,EOG7C06RN
TC014040,EOG7C06RP
TC001020,EOG7C06RR
TC007352,EOG7C06RT
TC002698,EOG7C06RX
TC007865,EOG7C06RX
TC009879,EOG7C06RZ
TC014037,EOG7C06S0
TC004602,EOG7C06S8
TC006914,EOG7C06S9
TC006960,EOG7C06S9
TC005571,EOG7C06SC
TC007815,EOG7C06SK
TC005680,EOG7C06SQ
TC003672,EOG7C06ST
TC006730,EOG7C06SX
TC000617,EOG7C06T0
TC011864,EOG7C06T1
TC013925,EOG7C06T2
TC014692,EOG7C06T8
TC008202,EOG7C06T9
TC008525,EOG7C06TC
TC007088,EOG7C06TX
TC005797,EOG7C06V6
TC001833,EOG7C06VK
TC005273,EOG7C06VK
TC016328,EOG7C06VQ
